candidate_id,question_id,domain,question,pmid,title,abstract,relevance,confidence,exclusion_reason,reviewer_notes
Q001-C011,Q001,osteoporosis,How may icariin influence osteoblast differentiation through miRNA-related mechanisms?,33743412,Icariin stimulates osteogenesis and suppresses adipogenesis of human bone mesenchymal stem cells via miR-23a-mediated activation of the Wnt/beta-catenin signaling pathway.,"BACKGROUND: Icariin (ICA) is a bioactive compound isolated from epimedium-derived flavonoids that modulates bone mesenchymal stem cell osteogenesis and adipogenesis. However, its precise mechanism in this process is unknown. PURPOSE: The purpose of this study was to elucidate the role of ICA on human bone mesenchymal stem cell (hBMSC) osteogenesis and adipogenesis by focusing on miR-23a mediated activation of the Wnt/beta-catenin signaling pathway. METHODS: After ICA treatment, hBMSC osteogenesis and adipogenesis were evaluated using alkaline phosphatase staining, an alkaline phosphatase activity assay, Oil Red O staining, and cellular triglyceride levels. Moreover, the mRNA and protein expression levels of osteogenic and adipogenic markers as well as key factors of the Wnt/beta-catenin signaling pathway were measured using quantitative reverse transcription polymerase chain reaction and western blotting. Lithium chloride, an activator of the Wnt/beta-catenin signaling pathway, was used as a positive control. Finally, to investigate the role of miR-23a in ICA-induced activation of the Wnt/beta-catenin signaling pathway, hBMSCs were transfected with miR-23a mimics or a miR-23a inhibitor. RESULTS: ICA significantly promoted hBMSC osteogenic differentiation by upregulating alkaline phosphatase activity and the expression of bone sialoprotein II (BSPII) and runt-related transcription factor-2 (Runx-2). In contrast, ICA inhibited hBMSC adipogenic differentiation by reducing lipid droplet formation and cellular triglyceride levels as well as by downregulating the expression of peroxisome proliferator-activated receptor-gamma (PPAR-gamma) and CCAAT enhancer-binding protein-alpha (C/EBP-alpha). ICA mediated its effects on hBMSCs by activating the Wnt/beta-catenin signaling pathway. It did so by upregulating beta-catenin, low density lipoprotein receptor-related protein 5 (LRP5), and T cell factor 1 (TCF1). Notably, the up-regulation of these proteins was blocked by Dickkopf-related protein 1 (DKK1). Critically, the effects of ICA on hBMSCs were similar to that of the positive control, lithium chloride. Notably, ICA-induced activation of the Wnt/beta-catenin signaling pathway was significantly attenuated following miR-23a up-regulation. Conversely, miR-23a downregulation affected hBMSCs in the same manner as ICA; i.e., it activated the Wnt/beta-catenin signaling pathway. CONCLUSION: ICA promotes and inhibits, respectively, hBMSC osteogenesis and adipogenesis via miR-23a-mediated activation of the Wnt/beta-catenin signaling pathway.",2,3,,"Directly demonstrates that icariin promotes hBMSC osteogenesis by downregulating miR-23a and activating Wnt/β-catenin signaling, supported by miRNA mimic and inhibitor experiments."
Q001-C012,Q001,osteoporosis,How may icariin influence osteoblast differentiation through miRNA-related mechanisms?,27492554,Icariine Restores LPS-Induced Bone Loss by Downregulating miR-34c Level.,"Bacteria-induced inflammatory responses cause excessive bone resorption in chronic inflammatory diseases such as septic arthritis, osteomyelitis, and orthopedic implant failure. Icariine has been reported to facilitate the bone healing and reduce the occurrence of osteoporosis in clinical, moreover, laboratory studies which have proved that Icariine promotes the proliferation and differentiation of osteoblasts in vitro. The present study aimed to evaluate the effects of Icariine on lipopolysaccharide (LPS)-induced bone loss via an osteogenic-in vitro model and to elucidate the underlying molecular mechanisms. Here, we showed that Icariine restored LPS-induced bone loss in a dose-dependent manner without any cytotoxicity even at 100 muM in an osteogenic-in vitro model. Interestingly, Icariine restored the protein expression of Runx2, a key transcription factor for osteogenesis, but had no effect on its mRNA expression level. MiRNA-34c was dramatically upregulated after LPS stimulation; however, Icariine preincubation reversed miRNA-34c level. Western blot analysis showed that overexpression of miR-34c markedly inhibited the expression of osteogenic gene makers such as alkaline phosphatase (ALP), Runx2, OPN, and BMP2. ALP activity analysis and Alizarin Red S staining exhibited that both Icariine-induced osteogenic differentiation and mineral nodule formation were significantly inverted by overexpression of miR-34c. Western blot results also showed that Icariine notably inhibited LPS-induced phosphorylation of JNKs, p38, IkBalpha, IKKbeta, and p65. Taken together, our studies suggested that Icariine restored LPS-induced bone loss by downregulating miR-34c level and suppressing JNKs, p38, and NF-kB pathways, which highlighted the potential use of Icariine as a therapeutic agent in the treatment of bacteria-induced bone loss diseases. ",2,3,,"Directly reports that icariin restores LPS-impaired osteogenic differentiation and mineralization by downregulating miR-34c, restoring Runx2 and other osteogenic markers, and suppressing inflammatory signaling."
Q001-C013,Q001,osteoporosis,How may icariin influence osteoblast differentiation through miRNA-related mechanisms?,35185286,Mechanical strain regulates osteoclastogenesis via modulating the PTEN/PI3K/Akt signal pathway through miR-21.,"UNLABELLED: Mechanical strain regulated osteoclastic differentiation and angiogenesis are crucial for bone modeling and remodeling, and previous data indicate that high-magnitude strain within physiological load regulates osteoclastic differentiation. However, the underlying mechanisms are still not fully understood. In the present study, the RAW264.7 mouse monocyte/macrophage was used as an osteoclast precursor, and the bone marrow-derived macrophages (BMMs) were isolated and cultured in vitro. The above cells were subjected to macrophage colony stimulating factor (M-CSF) and receptor activator of nuclear factor-kB ligand (RANKL) for the induction of osteoclast differentiation. Subsequently, the above cells were stretched by differential strain magnitudes to simulate the mechanical stimuli in the physiological conditions, and we found that low-magnitude strain (100 με) increased the expression levels of Acp5, Clcn7, MMP9 and Ctsk to promote osteoclastogenesis, while high-magnitude strain (3000 με) had opposite effects. In addition, we noticed that high-magnitude strain upregulated PTEN to inactivate the PI3K/Akt signaling pathway, and silencing of PTEN abrogated the suppressing effects of high-magnitude strain on osteoclastic differentiation. Next, we screened out that high-magnitude strain downregulated miR-21 to promote PTEN expressions in a competing endogenous RNA (ceRNA)-dependent manner. Finally, upregulation of miR-21 recovered osteoclastic differentiation in RAW264.7 and BMMs cells stimulated with high-magnitude strain. Collectively, our findings suggested that high-magnitude mechanical strain affected osteoclastic differentiation through modulating the miR-21/PTEN/PI3K/Akt signaling cascade, which provided potential strategies for the treatment of bone-related diseases. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s10616-021-00507-x.",0,3,wrong_context,Examines mechanical-strain regulation of osteoclast differentiation through miR-21/PTEN/PI3K/Akt; neither icariin nor osteoblast differentiation is studied.
Q002-C001,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,37215980,Brain-derived extracellular vesicles promote bone-fat imbalance in Alzheimer's disease.,"Inadequate osteogenesis and excessive adipogenesis of bone marrow mesenchymal stem cells (BMSCs) are key factors in the pathogenesis of osteoporosis. Patients with Alzheimer's disease (AD) have a higher incidence of osteoporosis than healthy adults, but the underlying mechanism is not clear. Here, we show that brain-derived extracellular vesicles (EVs) from adult AD or wild-type mice can cross the blood-brain barrier to reach the distal bone tissue, while only AD brain-derived EVs (AD-B-EVs) significantly promote the shift of the BMSC differentiation fate from osteogenesis to adipogenesis and induce a bone-fat imbalance. MiR-483-5p is highly enriched in AD-B-EVs, brain tissues from AD mice, and plasma-derived EVs from AD patients. This miRNA mediates the anti-osteogenic, pro-adipogenic, and pro-osteoporotic effects of AD-B-EVs by inhibiting Igf2. This study identifies the role of B-EVs as a promoter of osteoporosis in AD by transferring miR-483-5p.",2,3,,Directly links EV-delivered miR-483-5p to impaired BMSC osteogenesis and osteoporosis in an Alzheimer's disease context through inhibition of IGF2.
Q002-C002,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,33434305,The miRNA-15b/USP7/KDM6B axis engages in the initiation of osteoporosis by modulating osteoblast differentiation and autophagy.,"Osteoporosis is a metabolic disease that results from oxidative stress or inflammation in renal disorders. microRNAs (miRNAs) are recently implicated to participate in osteoporosis, but the mechanism remains largely unexplored. Herein, we aimed to explore the potential role of miR-15b in osteoblast differentiation and autophagy in osteoporosis. We established osteoporosis models through ovariectomy and determined that miR-15b was highly expressed whereas USP7 and KDM6B were poorly expressed in tissue of osteoporosis mice. Treatment of silenced miR-15b resulted in the elevation of decreased bone mineral density (BMD), the maximum elastic stress and the maximum load of osteoporosis mice. In osteoblasts, miR-15 overexpression decreased proliferation but suppressed the cell differentiation and autophagy, accompanied with decreased expression of USP7. Mechanistically, miR-15 bound and inhibited USP7 expression, while overexpression of USP7 promoted autophagy of osteoblasts. USP7, importantly, strengthened the stability of KDM6B and promoted KDM6B expression. MG132 protease inhibitor increased KDM6B and USP7 expression in osteoblasts. Silencing of KDM6B reversed the promoting effect on autophagy and proliferation induced by overexpression of USP7. Taken altogether, miR-15b inhibits osteoblast differentiation and autophagy to aggravate osteoporosis by targeting USP7 to regulate KDM6B expression.",2,3,,Directly demonstrates that miR-15b suppresses osteoblast differentiation and aggravates osteoporosis through the USP7/KDM6B axis.
Q002-C003,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,40713676,MiR-23a-5p affects postmenopausal osteoporosis by targeting ALX3 to regulate osteoblast differentiation.,"BACKGROUND: Postmenopausal women are at an increased risk of developing osteoporosis (OP) due to a decline in estrogen levels. This study focuses on miR-23a-5p as the subject of investigation, aiming to elucidate its expression in postmenopausal osteoporosis (PMOP) and to explore its action mechanisms. METHODS: A cohort of 150 postmenopausal women was recruited for this study, encompassing 78 participants diagnosed with OP and 72 controls without OP. Real-time quantitative polymerase chain reaction (RT-qPCR) was used to detect gene expression levels. OVX rat model was established to simulate clinical features of estrogen deficiency to test the potential role of miR-23a-5p in PMOP. miR-23a-5p overexpression and knockdown MC3T3-E1 cell models were achieved to explore the underlying mechanisms through which miR-23a-5p influence PMOP. RESULTS: The expression of miR-23a-5p is upregulated in PMOP and it can distinguish OP patients from non-OP individuals. The expression of miR-23a-5p is related to bone mineral density (BMD) and is a risk factor for PMOP. miR-23a-5p affects serum bone turnover indicators and inhibits osteogenic differentiation marker expression in OVX rats. miR-23a-5p promotes PMOP by negatively regulating the expression of ALX homeobox 3 (ALX3) and affecting the osteogenic differentiation process of MC3T3-E1 cells. CONCLUSIONS: miR-23a-5p exhibits significantly elevated expression levels in PMOP and it might serve as a promising biomarker. miR-23a-5p plays a pivotal role in the progression of PMOP by negatively regulating ALX3 expression, thereby influencing the osteogenic differentiation process of MC3T3-E1 cells.",2,3,,Directly links elevated miR-23a-5p to impaired osteogenic differentiation and postmenopausal osteoporosis via ALX3.
Q002-C004,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,33426313,MicroRNA-21 facilitates osteoblast activity.,"MicroRNAs are emerging as critical post-transcriptional modulators in bone remodeling, regulating the functions of osteoblasts and osteoclasts. Intercellular crosstalk between osteoblasts and osteoclasts is mediated by miR-21 that controls the bone homeostasis response, providing potential targets for the maintenance of osteoblast function. The aim of this study was to investigate the effects of miR-21 on osteoblast function, and to explore the underlying mechanism. Increased alkaline phosphatase (ALP) activity and accelerated matrix mineralization was observed in mouse pre-osteoblast MC3T3-E1 cells compared with the non-induction (control) group. MiR-21 positively regulates osteogenic differentiation and mineralization by facilitating the expression of key osteogenic factors (ALP, Runx2, Osteopontin (OPN), Osterix (OSX) and Mef2c) in MC3T3-E1 cells. Furthermore, a deficiency of miR-21 suppresses the expression of those factors at both the mRNA and protein levels, indicating that miR-21 is a positive regulator of osteoblastic differentiation. H-E staining, Azan staining, Masson's Trichrome staining and Toluidine blue staining were performed in jaw and femur tissues of miR-21 knockout (miR-21KO) and wild-type (WT) mice. Immunohistochemical staining revealed substantially lower levels of ALP, Runx2 and OSX expression in jaw and femur tissues of miR-21KO mice. A similar trend was observed in femur tissues using quantitative real-time (RT) PCR. A total of 17 osteogenesis-related mRNAs were found to be differentially expressed in miR-21KO femur tissues using Mouse Gene Expression Microarray analysis. GeneSpring and Ingenuity Pathway Analysis revealed several potential target genes that are involved in bone remodeling, such as IL-1β and HIF-1α. Several important pathways were determined to be facilitators of miR-21, which provides a reliable reference for future studies to elucidate the biological mechanisms of osteoblast function. Taken together, these results lead us to hypothesize a potential role for miR-21 in regulating osteoblast function, thus representing a potential biomarker of osteogenesis.",1,3,,"Provides direct evidence that miR-21 promotes osteoblast differentiation and mineralization, but it does not study an osteoporosis model."
Q002-C005,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,25804101,The microRNA-23a has limited roles in bone formation and homeostasis in vivo.,"Recent studies have demonstrated that some microRNAs (miRNAs) inhibit bone formation by inhibiting the translation of specific genes. Several in vitro studies have suggested that miR-23a inhibits osteogenic differentiation by suppressing the translation of Runx2, a transcription factor essential for osteoblastogenesis, and of Satb2, a member of the special AT-rich binding protein family. In the present study, we used a gain-of-function approach to determine the roles of miR-23a in bone formation and homeostasis in vivo. The miR-23a transgenic (Tg) mice grew normally and their body size and weight were similar to those of wild-type (WT) littermates. Bone structure and morphology were similar in Tg and WT mice. Furthermore, the numbers of osteoblasts and osteoclasts, as well as their activities in bone were similar between Tg and WT mice. Our results indicate that miR-23 has limited roles in bone formation and maintenance in vivo in mice.",1,3,,"Assesses miR-23a in bone formation and homeostasis and reports limited in vivo effects, but does not directly investigate osteoporosis."
Q002-C006,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,27904930,MicroRNAs in bone diseases.,"MicroRNAs are small, noncoding single-stranded RNAs that have emerged as important posttranscriptional regulators of gene expression, with an essential role in vertebrate development and different biological processes. This review highlights the recent advances in the function of miRNAs and their roles in bone remodeling and bone diseases. MicroRNAs (miRNAs) are a class of small (~22 nt), noncoding single-stranded RNAs that have emerged as important posttranscriptional regulators of gene expression. They are essential for vertebrate development and play critical roles in different biological processes related to cell differentiation, activity, metabolism, and apoptosis. A rising number of experimental reports now indicate that miRNAs contribute to every step of osteogenesis and bone homeostasis, from embryonic skeletal development to maintenance of adult bone tissue, by regulating the growth, differentiation, and activity of different cell systems inside and outside the skeleton. Importantly, emerging information from animal studies suggests that targeting miRNAs might become an attractive and new therapeutic approach for osteoporosis or other skeletal diseases, even though there are still major concerns related to potential off target effects and the need of efficient delivery methods in vivo. Moreover, besides their recognized effects at the cellular level, evidence is also gathering that miRNAs are excreted and can circulate in the blood or other body fluids with potential paracrine or endocrine functions. Thus, they could represent suitable candidates for becoming sensitive disease biomarkers in different pathologic conditions, including skeletal disorders. Despite these promising perspectives more work remains to be done until miRNAs can serve as robust therapeutic targets or established diagnostic tools for precision medicine in skeletal disorders.",1,3,,"Broad review of miRNAs in osteogenesis, bone homeostasis, and osteoporosis; useful contextual evidence but no specific miRNA–osteoporosis relationship is given in the abstract."
Q002-C007,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,20980664,"A network connecting Runx2, SATB2, and the miR-23a~27a~24-2 cluster regulates the osteoblast differentiation program.","Induced osteogenesis includes a program of microRNAs (miRs) to repress the translation of genes that act as inhibitors of bone formation. How expression of bone-related miRs is regulated remains a compelling question. Here we report that Runx2, a transcription factor essential for osteoblastogenesis, negatively regulates expression of the miR cluster 23a∼27a∼24-2. Overexpression, reporter, and chromatin immunoprecipitation assays established the presence of a functional Runx binding element that represses expression of these miRs. Consistent with this finding, exogenous expression of each of the miRs suppressed osteoblast differentiation, whereas antagomirs increased bone marker expression. The biological significance of Runx2 repression of this miR cluster is that each miR directly targets the 3' UTR of SATB2, which is known to synergize with Runx2 to facilitate bone formation. The findings suggest Runx2-negative regulation of multiple miRs by a feed-forward mechanism to cause derepression of SATB2 to promote differentiation. We find also that miR-23a represses Runx2 in the terminally differentiated osteocyte, representing a feedback mechanism to attenuate osteoblast maturation. We provide direct evidence for an interdependent relationship among transcriptional inhibition of the miR cluster by Runx2, translational repression of Runx2 and of SATB2 by the cluster miRs during progression of osteoblast differentiation. Furthermore, miR cluster gain of function (i.e., inhibition of osteogenesis) is rescued by the exogenous expression of SATB2. Taken together, we have established a regulatory network with a central role for the miR cluster 23a∼27a∼24-2 in both progression and maintenance of the osteocyte phenotype.",1,3,,"Mechanistically links the miR-23a/27a/24-2 cluster to suppression of osteoblast differentiation through RUNX2 and SATB2, but lacks an osteoporosis disease model."
Q002-C008,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,35285389,MicroRNA-582-3p regulates osteoporosis through regulating homeobox A10 and osteoblast differentiation.,"OBJECTIVE: Recent studies have demonstrated that micro RNAs (miRNAs) are involved in bone formation and bone cell differentiation, but the role of miR-582-3p in osteoporosis is unclear. We want to study the mechanism of miR-582-3p on osteogenic differentiation. METHOD: The expression of miR-582-3p and homeobox (Hox) A10 were analyzed by quantitative RT-PCR. The expression levels of HOXA10 protein were determined by Western blot. The target of HOXA10 was identified by bioinformatics and luciferase reporter gene assay. RESULTS: The results showed that miR-582-3p was up-regulated in OP tissues and down-regulated in osteogenic differentiated C2C12 cells compared with that in the control group. Overexpression of miR-582-3p resulted in reduced expression levels of osteocalcin (OC), alkaline phosphatase (ALP), and collagen, type I, alpha1 (COL1A1). miR-582-3p had a potential binding site with HOXA10. Moreover, miR-582-3p inhibited the expression of HOXA10, and overexpression of HOXA10 reduced the effect of miR-582-3p on osteoblast markers. HOXA10 was the target gene of miR-582-3p, which could inhibit the expression of HOXA10. Furthermore, HOXA10 reduced the role of miR-582-3p in osteoblast markers. miR-582-3p inhibited the development of osteoporosis by regulating HOXA10 and osteoblast differentiation. CONCLUSIONS: miR-582-3p may be a therapeutic target of osteoporosis treatment.",2,2,,Directly studies miR-582-3p in osteoporosis tissues and osteogenic differentiation through HOXA10. The stated conclusion about inhibiting osteoporosis appears inconsistent with the reported anti-osteogenic findings.
Q002-C009,Q002,osteoporosis,Which miRNAs are most frequently linked to osteoporosis-related osteogenesis in the retrieved literature?,28240263,miR-21 deficiency inhibits osteoclast function and prevents bone loss in mice.,"MicroRNAs emerge as critical post-transcriptional regulators in bone metabolism. We have previously reported in vitro that miR-21 promotes osteogenesis, while studies have also revealed miR-21 as a regulator of osteoclastogenesis and a promoter of osteoclast differentiation in vitro. However, in vivo data are still lacking in identifying skeletal function of miR-21, particularly its effects on osteoporosis. Here, using miR-21 knockout (miR-21-/-) mice, we investigated effects of miR-21 on bone development, bone remodeling and bone loss. Unexpectedly, miR-21-/- mice demonstrated normal skeletal phenotype in development and maintained osteoblastogenesis in vivo. Besides, miR-21-/- mice showed increased receptor activator of nuclear factor κB ligand (RANKL) and decreased osteoprotegerin (OPG) through miR-21 targeting Sprouty 1 (Spry1). Nevertheless, interestingly, miR-21 deficiency promoted trabecular bone mass accrual physiologically. Furthermore, in pathological states, the protection of bone mass was prominent in miR-21-/- mice. These skeletal effects were attributed to inhibition of bone resorption and osteoclast function by miR-21 deficiency through miR-21 targeting programmed cell death 4 (PDCD4), despite the existence of RANKL. As far as we know, this is the first in vivo evidence of a pro-osteoclastic microRNA. Together, these findings clarified function of miR-21 in bone metabolism, particularly uncovering osteo-protective potential of miR-21 inactivation in osteoporosis.",1,3,,"Links miR-21 to osteoporosis-related bone loss, but the primary in vivo mechanism is osteoclast function; osteogenesis is only adjacent evidence."
