system,edge_id,source,target,relation_type,pmids,rater_id,biologically_meaningful,relation_type_correct,notes
netmedex_hybrid_rag,Q008-E15,dysbiosis,cystic fibrosis,associated_with,28155088;30546102;36600119,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly associate gut dysbiosis with cystic fibrosis; because the label is nondirectional, reversing the entity order does not invalidate it."
netmedex_hybrid_rag,Q008-E16,cystic fibrosis,inflammation,associated_with,23788646;28155088;30546102,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cited titles explicitly discuss intestinal inflammation in cystic fibrosis, supporting the stated association."
netmedex_hybrid_rag,Q011-E01,metformin,diabetes mellitus type 2,treats,26277279;29662316;34062070,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although metformin is clinically linked to type 2 diabetes, none of the supplied titles mentions diabetes or its treatment; the titles concern cancer and AMPK signaling."
netmedex_hybrid_rag,Q011-E02,metformin,neoplasms,prevents,29662316;34062070;34576192,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support anticancer activity and suppression of cancer-cell proliferation, but they do not establish prevention of neoplasms."
netmedex_hybrid_rag,Q011-E03,mtor,metformin,associated_with,29662316;34062070;35072253,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""The role of AMPK/mTOR signaling pathway in anticancer activity of metformin"" directly supports a broad association between mTOR and metformin."
netmedex_hybrid_rag,Q011-E04,metformin,mtor,associated_with,29662316;34062070;35072253,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""The role of AMPK/mTOR signaling pathway in anticancer activity of metformin"" directly supports the stated broad association."
netmedex_hybrid_rag,Q011-E05,mtor,prkaa2,associated_with,34062070;40140842,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly identify an AMPK/mTOR pathway; PRKAA2 is an AMPK catalytic-subunit gene, although the titles do not resolve the AMPK alpha isoform."
netmedex_hybrid_rag,Q011-E06,metformin,hif1a,suppresses,29662316;35072253,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Neither supplied title mentions HIF1A or indicates that metformin suppresses it."
netmedex_hybrid_rag,Q011-E07,metformin,prkaa1,activates,29662316;35072253,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A title says metformin acts ""via AMPK pathway,"" making a PRKAA1 connection plausible, but it neither identifies the alpha-1 isoform nor explicitly states activation."
netmedex_hybrid_rag,Q011-E08,metformin,prkaa2,activates,34062070;40140842,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles link metformin to the AMPK/mTOR pathway, but they do not specifically identify PRKAA2 or state that metformin activates this isoform."
netmedex_hybrid_rag,Q011-E09,mtor,pp242,inhibits,35731713,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title calls PP242 an ""mTOR inhibitor,"" so PP242 inhibits mTOR; the extracted mTOR-to-PP242 direction is reversed."
netmedex_hybrid_rag,Q011-E10,metformin,akt1,inhibits,24750786,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The glioblastoma stem-cell title does not mention AKT1 or claim that metformin inhibits it."
netmedex_hybrid_rag,Q011-E11,metformin,ddit4,upregulates,34576192,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title reports inhibition of mTOR complex 1 and liver-cancer-cell proliferation but does not mention DDIT4 or its upregulation."
netmedex_hybrid_rag,Q011-E12,metformin,esophageal squamous cell carcinoma,suppresses,40140842,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly describes enhanced antitumor effects of metformin in esophageal squamous cell carcinoma through the AMPK/mTOR pathway, supporting suppression."
netmedex_hybrid_rag,Q011-E13,metformin,bile duct neoplasms,suppresses,31205529,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly states that metformin induces apoptosis and inhibits proliferation in bile duct cancer cells."
netmedex_hybrid_rag,Q011-E14,metformin,carcinoma hepatocellular,suppresses,34576192,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that metformin suppresses proliferation of liver cancer cells by inhibiting mTOR complex 1, consistent with suppression of hepatocellular cancer cells."
netmedex_hybrid_rag,Q011-E15,metformin,hyperglycemia,treats,33886150,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied title concerns apoptosis and autophagy in pancreatic cancer cells and provides no evidence about hyperglycemia treatment."
netmedex_hybrid_rag,Q011-E16,metformin,ovarian neoplasms,treats,35072253,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] ""Metformin in selected malignancies in women"" does not specifically identify ovarian neoplasms or establish that metformin treats them."
netmedex_hybrid_rag,Q011-E17,metformin,polycystic ovary syndrome,treats,34062070,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied title concerns AMPK/mTOR signaling in metformin's anticancer activity and does not mention polycystic ovary syndrome."
netmedex_hybrid_rag,Q011-E18,metformin,thyroid neoplasms,inhibits,25710562,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports an unnamed dual AMPK activator/mTOR inhibitor that inhibits thyroid cancer growth; it does not identify that agent as metformin."
netmedex_hybrid_rag,Q018-E01,immune,ctla4,associated_with,39039301,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns immune checkpoint inhibitor therapy; CTLA-4 is plausibly associated with the immune-checkpoint context, although it is not explicitly named."
netmedex_hybrid_rag,Q018-E02,immune,pdcd1,associated_with,39039301,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a broad association between immune biology and checkpoint targets such as PDCD1, though PDCD1 is not explicitly named."
netmedex_hybrid_rag,Q018-E03,ctla4,inhibitor,inhibits,39039301,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a CTLA-4/checkpoint-inhibitor context, but the direction is reversed: an inhibitor inhibits CTLA-4, not CTLA-4 inhibiting an inhibitor."
netmedex_hybrid_rag,Q018-E04,pdcd1,lung diseases,causes,40198121,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links anti-PD-1 therapy to lung pathogenesis, but it does not show that PDCD1 itself causes lung disease; the causal agent is PD-1 blockade."
netmedex_hybrid_rag,Q018-E05,pdcd1,inhibitor,inhibits,39039301,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A PDCD1/checkpoint-inhibitor relationship is plausible from the title's therapy context, but the direction is wrong: an inhibitor inhibits PD-1/PDCD1, not vice versa."
netmedex_hybrid_rag,Q023-E01,hypoxia,hif1a,associated_with,30737895;32322559;34905218,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly connect hypoxia-induced EMT with HIF-1alpha and describe regulation by the HIF-1alpha network; the broad association label is supported."
netmedex_hybrid_rag,Q023-E02,hypoxia,neoplasm metastasis,promotes,26861406;32322559,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles connect hypoxia to cancer EMT, which is relevant to metastatic progression, but neither title explicitly states that hypoxia promotes metastasis."
netmedex_hybrid_rag,Q023-E03,hypoxia,neoplasms,associated_with,26861406;32322559,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly discuss hypoxia in cancers, supporting a broad association between hypoxia and neoplasms."
netmedex_hybrid_rag,Q023-E04,hypoxia,vasp,upregulates,30279729,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly states 'Hypoxia-induced up-regulation of VASP,' exactly supporting the edge and direction."
netmedex_hybrid_rag,Q023-E05,hypoxia,tet1,activates,26861406,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links hypoxia with TET-mediated epigenetic changes, making a TET1 relationship plausible, but it does not establish that hypoxia activates TET1."
netmedex_hybrid_rag,Q023-E06,hypoxia,deferoxamine,related_to,26057751,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cited title concerns HIF-1alpha, ZEB1, EMT, and metastasis; it does not mention deferoxamine or support a hypoxia–deferoxamine relation."
netmedex_hybrid_rag,Q023-E07,hypoxia,oxygen,associated_with,26861406,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hypoxia is intrinsically an oxygen-related condition, and the cited title centers on hypoxia; the nonspecific association label is appropriate."
netmedex_hybrid_rag,Q023-E08,hypoxia,stomach neoplasms,associated_with,41129727,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links the hypoxia-response factor HIF-1alpha to gastric cancer metastasis, making a broad association between hypoxia and stomach neoplasms plausible."
netmedex_hybrid_rag,Q023-E09,neoplasm metastasis,neoplasms,associated_with,26861406;32322559;34589393,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles discuss EMT/metastatic processes in cancers and cancer therapeutics, supporting the broad association of metastasis with neoplasms."
netmedex_hybrid_rag,Q023-E10,neoplasms,neoplasm metastasis,associated_with,26861406;32322559;34589393,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support an association between cancers and metastatic progression; the symmetric, nonspecific association label is appropriate."
netmedex_hybrid_rag,Q023-E11,hif1a,egln3,binds_to,41129727,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The gastric-cancer title mentions HIF-1alpha but not EGLN3 and provides no evidence for direct binding."
netmedex_hybrid_rag,Q023-E12,hif1a,mir210,activates,34905218,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A miR-210 relationship is plausible within a 'HIF-1alpha network,' but the title does not name miR-210 or establish that HIF-1alpha activates it."
netmedex_hybrid_rag,Q023-E13,hif1a,snai1,activates,34905218,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] SNAI1 is plausibly relevant to the HIF-1alpha EMT network, but the generic network title does not specifically demonstrate HIF-1alpha activation of SNAI1."
netmedex_hybrid_rag,Q023-E14,hif1a,zeb1,upregulates,26057751,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that HIF-1alpha promotes EMT and metastasis through direct regulation of ZEB1, supporting positive regulation/upregulation."
netmedex_hybrid_rag,Q023-E15,hif1a,twist1,activates,34905218,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] TWIST1 is plausibly part of an EMT-regulatory network, but the cited title neither names TWIST1 nor specifically shows its activation by HIF-1alpha."
netmedex_hybrid_rag,Q023-E16,hif1a,vhl,binds_to,41129727,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions HIF-1alpha in gastric-cancer metastasis but not VHL, so it does not support a HIF-1alpha–VHL binding edge."
netmedex_hybrid_rag,Q023-E17,hif1a,tet1,activates,26861406,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links hypoxia and general TET-mediated changes but names neither HIF-1alpha nor TET1 and does not establish HIF-1alpha-mediated activation."
netmedex_hybrid_rag,Q023-E18,hif1a,chrysophanic acid,inhibits,30737895,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Chrysophanol is plausibly related to the hypoxia/HIF-driven EMT pathway because it suppresses hypoxia-induced EMT, but the edge direction is reversed: the title does not say HIF-1alpha inhibits chrysophanol."
netmedex_hybrid_rag,Q023-E19,hif1a,isoflurane,increases,32735882,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly relates isoflurane to an HIF-1alpha pathway, but it says isoflurane acts through that pathway; it does not say HIF-1alpha increases isoflurane."
netmedex_hybrid_rag,Q023-E20,hif1a,neoplasm metastasis,promotes,41129727,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that RORgamma hijacks HIF-1alpha to promote peritoneal metastasis of gastric cancer, supporting a metastasis-promoting role for HIF-1alpha in that context."
netmedex_hybrid_rag,Q025-E01,inflammation,muscular dystrophy duchenne,associated_with,19897286;26803842,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] NF-kappaB immunostaining in mdx muscle provides a plausible inflammatory association with the DMD model, although inflammation is not named directly."
netmedex_hybrid_rag,Q025-E02,inflammation,dmd,leads_to,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The mdx/NF-kappaB title supports an inflammation–DMD connection, but it does not show that inflammation causes or leads to DMD."
netmedex_hybrid_rag,Q025-E03,inflammation,epigallocatechin gallate,decreases,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns green tea extract, of which epigallocatechin gallate is a relevant constituent, but the indicated direction is reversed: the extract decreases pathology/NF-kappaB, not inflammation decreasing epigallocatechin gallate."
netmedex_hybrid_rag,Q025-E04,dmd,muscular dystrophy duchenne,causes,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] DMD and Duchenne muscular dystrophy are abbreviation and full name for the same disease, not entities in a causal relationship."
netmedex_hybrid_rag,Q025-E05,epigallocatechin gallate,nfkb1,decreases,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] A green-tea-compound/NF-kappaB connection is plausible, but the title only reports reduced NF-kappaB immunostaining after green tea extract; it does not specifically establish that epigallocatechin gallate decreases NFKB1."
netmedex_hybrid_rag,Q025-E06,epigallocatechin gallate,muscular dystrophy duchenne,ameliorates,19897286,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Decreased muscle pathology in mdx mice supports an ameliorative effect of green tea constituents in a DMD model, though the title names the extract rather than epigallocatechin gallate specifically."
netmedex_hybrid_rag,Q025-E07,muscular dystrophy duchenne,dmd,causes,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Duchenne muscular dystrophy and DMD are synonymous labels; the full disease name does not cause its abbreviation."
netmedex_hybrid_rag,Q025-E08,muscular dystrophy duchenne,epigallocatechin gallate,ameliorates,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports green tea constituents ameliorating mdx muscle pathology, not Duchenne muscular dystrophy ameliorating epigallocatechin gallate."
netmedex_hybrid_rag,Q025-E09,muscular dystrophy duchenne,death,causes,19897286,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied title discusses muscle pathology and NF-kappaB immunostaining but does not mention death or establish DMD as its cause."
netmedex_hybrid_rag,Q025-E10,muscular dystrophy duchenne,muscular atrophy,causes,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Muscle atrophy is plausibly related to DMD muscle pathology, but the title does not mention atrophy or establish the asserted causal relation."
netmedex_hybrid_rag,Q025-E11,muscular dystrophy duchenne,nfkb1,associated_with,19897286,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] NF-kappaB immunostaining in mdx muscle supports a broad association between DMD pathology and NF-kappaB signaling, although the title does not distinguish NFKB1 from the NF-kappaB family."
netmedex_hybrid_rag,Q025-E12,muscular dystrophy duchenne,genetic diseases inborn,associated_with,19897286,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] DMD is plausibly an inborn genetic disease, but the green-tea/mdx title does not discuss genetic or inherited disease classification."
netmedex_hybrid_rag,Q025-E13,muscular dystrophy duchenne,genetic diseases x-linked,associated_with,17380205,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] DMD is plausibly related to the X-linked genetic-disease category, but the cited IKK/NF-kappaB title discusses muscle degeneration and does not establish X-linked inheritance."
netmedex_hybrid_rag,Q029-E01,atherosclerosis,poliumoside,ameliorates,41587514,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title directly relates poliumoside to atherosclerosis, but states that poliumoside attenuates atherosclerosis; the asserted direction is reversed."
netmedex_hybrid_rag,Q029-E02,atherosclerosis,diabetes mellitus type 2,causes,42065920,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a relationship involving diabetic atherosclerosis, but does not state that atherosclerosis causes type 2 diabetes; the implied causal direction is instead toward atherosclerosis."
netmedex_hybrid_rag,Q029-E03,atherosclerosis,inflammation,promotes,40681353,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses aging and atherosclerosis but does not mention inflammation or show that atherosclerosis promotes it."
netmedex_hybrid_rag,Q029-E04,atherosclerosis,nad,ameliorates,40681353,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] NAD is not mentioned in the title, and there is no support for atherosclerosis ameliorating NAD."
netmedex_hybrid_rag,Q029-E05,atherosclerosis,vascular system injuries,promotes,40681353,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The broad title about aging and atherosclerosis does not mention vascular-system injuries or establish that atherosclerosis promotes them."
netmedex_hybrid_rag,Q029-E06,atherosclerosis,inflammaging,causes,37107335,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supporting title concerns ethanol-induced endothelial senescence and SASP, not atherosclerosis causing inflammaging."
netmedex_hybrid_rag,Q029-E07,atherosclerosis,cardiovascular diseases,related_to,40681353,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Atherosclerosis is inherently related to cardiovascular disease, and the broad, nondirectional 'related_to' label is appropriate."
netmedex_hybrid_rag,Q029-E08,atherosclerosis,cerebrovascular disorders,associated_with,40113668,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly connects atherosclerosis with cerebromicrovascular senescence and vascular cognitive impairment, supporting an association with cerebrovascular disorders."
netmedex_hybrid_rag,Q029-E09,atherosclerosis,cognition disorders,associated_with,40113668,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly discusses vascular cognitive impairment in relation to atherosclerosis, supporting the asserted association with cognition disorders."
netmedex_hybrid_rag,Q029-E10,poliumoside,cdkn2a,downregulates,41587514,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although the title reports attenuation of endothelial senescence, it does not mention CDKN2A or establish its downregulation."
netmedex_hybrid_rag,Q029-E11,poliumoside,akt1,inhibits,41587514,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title places poliumoside in a mechanism involving the PI3K/AKT/mTOR pathway, but says only that it regulates the pathway, not that it inhibits AKT1 specifically."
netmedex_hybrid_rag,Q029-E12,poliumoside,mtor,inhibits,41587514,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] MTOR is represented in the named PI3K/AKT/mTOR pathway, but the title does not specify that poliumoside inhibits MTOR."
netmedex_hybrid_rag,Q029-E13,poliumoside,pik3cb,inhibits,41587514,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports involvement of PI3K signaling, making a PI3K-subunit relationship plausible, but it neither identifies PIK3CB specifically nor states that poliumoside inhibits it."
netmedex_hybrid_rag,Q029-E14,poliumoside,tp53,downregulates,41587514,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] TP53 is not mentioned in the title, which does not establish TP53 downregulation by poliumoside."
netmedex_hybrid_rag,Q029-E15,poliumoside,inflammation,ameliorates,41587514,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title reports attenuation of endothelial senescence and atherosclerosis but does not mention inflammation or state that poliumoside ameliorates it."
netmedex_hybrid_rag,Q029-E16,inflammation,poliumoside,ameliorates,41587514,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Inflammation is not mentioned, and the title presents poliumoside as the therapeutic agent; it does not indicate that inflammation ameliorates poliumoside."
netmedex_hybrid_rag,Q029-E17,inflammation,ethanol,induces,37107335,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Ethanol-induced senescence and SASP provide a plausible inflammatory connection, but the title makes ethanol the inducer rather than stating that inflammation induces ethanol."
netmedex_hybrid_rag,Q029-E18,inflammaging,thrombosis,results_in,37107335,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns ethanol-induced senescence and SASP and does not mention thrombosis or establish that inflammaging results in thrombosis."
netmedex_hybrid_rag,Q029-E19,poliumoside,mkrn2,binds_to,41587514,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly says poliumoside regulates MKRN2-mediated autophagy, supporting a relationship, but it does not demonstrate direct binding to MKRN2."
netmedex_hybrid_rag,Q029-E20,cardiovascular diseases,ethanol,associated_with,37107335,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions ethanol and endothelial senescence but not cardiovascular diseases, so the asserted association is unsupported by this title."
netmedex_hybrid_rag,Q031-E01,dermatitis,dermatitis atopic,related_to,40484710,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly describes a mouse model of atopic dermatitis; atopic dermatitis is a specific form of dermatitis, so the broad related_to label is appropriate."
netmedex_hybrid_rag,Q031-E02,dermatitis atopic,il24,associated_with,29528494,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title identifies IL-24 as part of a pathway causing epidermal barrier dysfunction in allergic skin inflammation, making an association with atopic dermatitis biologically plausible. The nondirectional associated_with label is suitable."
netmedex_hybrid_rag,Q031-E03,dermatitis atopic,il4,associated_with,29528494;40985485,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title 'Distinct Roles of IL-4, IL-13, and IL-22 in Human Skin Barrier Dysfunction and Atopic Dermatitis' explicitly connects IL-4 with atopic dermatitis; associated_with correctly captures this."
netmedex_hybrid_rag,Q031-E04,dermatitis atopic,il13,associated_with,29528494,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title places IL-13 in a pathway causing barrier dysfunction during allergic skin inflammation, which plausibly encompasses atopic dermatitis. The broad associated_with label is appropriate."
netmedex_hybrid_rag,Q031-E05,dermatitis atopic,dinitrochlorobenzene,induces,40484710,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title supports a relationship, but its direction is reversed: 2,4-dinitrochlorobenzene induces the mouse model of atopic dermatitis; atopic dermatitis does not induce dinitrochlorobenzene."
netmedex_hybrid_rag,Q031-E06,dermatitis atopic,inflammation,associated_with,31182684;33233866;37120405,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles directly discuss inflammation, inflammatory signaling axes, and epigenetic control of inflammation in atopic dermatitis. A nondirectional association is well supported."
netmedex_hybrid_rag,Q031-E07,dermatitis atopic,pruritus,associated_with,38590314;40484710,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although pruritus is biologically plausible in atopic dermatitis, neither supplied title explicitly mentions pruritus or otherwise demonstrates this edge; the cited titles concern cytokines, barrier function, and inflammation."
netmedex_hybrid_rag,Q031-E08,dermatitis atopic,acylceramide,associated_with,31902917,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses skin-barrier dysfunction, immune abnormalities, and pruritus in atopic dermatitis but does not mention acylceramide. Thus the specific acylceramide association is unsupported by the supplied title."
